Condor,,2026-06-13T11:52:03,Batt % (Start),93.86328,Batt % (End),87.35156,MCU Temp (Start),28,MCU Temp (End),38,,,,,,,,,
time (ms), acc_x (m/s^2), acc_y (m/s^2), acc_z (m/s^2), gyro_x (dps), gyro_y (dps), gyro_z (dps), mag_x (μT), mag_y (μT), mag_z (μT), baro_alt (m), gps_alt (m), temp (c), lat (ddmm.mmmm), lon(ddmm.mmmm), est_yaw (deg), est_pitch (deg), est_roll(deg), est_alt (m), est_speed(m/s)
-453,9.81453,0.4420823,0.27700818,0.11794749,-0.21150508,0.14,-4.6984464,10.190447,3.0721526,0.27731324,408.3,32.689544,2827.6,8031.8,0.7534231,-1.734044,296.74326,2.5190802,1.4586917
-431,9.334004,1.8836598,0.27700818,0.11794749,-0.21150508,0.28,-4.716024,10.205255,3.0091662,0.21655274,408.3,32.697328,2827.6,8031.8,-0.48353084,-1.72930432,296.70036,2.5187936,1.4378841
-408,27.11346,-0.5189694,0.757534,1.93794752,0.068494888,0.14,-4.7248124,10.209292,3.0721526,0.105651852,408.3,32.69223,2827.6,8031.8,-0.1825142,-1.7078024,296.75314,2.5208358,1.81167
-386,74.68552,-2.441073,-0.6840435,7.397948,1.4684949,0.14,-4.670323,10.230829,3.0847496,0.12149048,408.3,32.6868,2827.6,8031.8,0.14425642,-1.3909737,296.91116,2.5428436,3.242585
-364,92.46498,-0.99949528,2.1991114,15.937947,0.4884949,-0.98,-4.654503,10.273904,3.0941978,0.48065186,408.3,32.70262,2827.6,8031.8,0.21713566,-1.4038719,297.24236,2.6052394,5.0699276
-342,91.98445,-3.4021246,0.757534,17.477948,1.1884949,-0.56,-4.665049,10.273904,3.2044236,0.7341919,408.3,32.695116,2827.6,8031.8,0.54192408,-1.2673901,297.628,2.7102268,6.8872568
-319,106.40022,0.92260816,3.1601634,30.2179468,0.90849496,1.54,-4.6457144,10.277942,3.2737084,0.86624148,408.3,32.69223,2827.6,8031.8,0.40393884,-1.3633106,298.29104,2.8589232,9.024861
-297,108.80286,-0.99949528,1.71858576,29.657948,0.4884949,1.54,-4.6351676,10.314286,3.40283,1.1990051,408.3,32.69397,2827.6,8031.8,0.4782741,-1.2881844,298.94704,3.0576126,11.216458
-275,111.686008,-1.4800211,1.71858576,21.397948,0.3484949,1.82,-4.6211056,10.294095,3.4343232,1.5027161,408.3,32.68051,2827.6,8031.8,0.5828056,-1.2387962,299.3576,3.3064924,13.472371
-253,113.60811,1.4031341,1.71858576,11.037948,1.74849484,3.78,-4.612317,10.295441,3.475264,1.85659792,408.3,32.677764,2827.6,8031.8,0.4485236,-1.2337871,299.53288,3.6067372,15.771236
-231,116.9718,-1.4800211,3.640689,0.11794749,2.448495,3.64,-4.6070436,10.273904,3.44062168,2.379486,408.3,32.699156,2827.6,8031.8,0.5886062,-1.4184028,299.45032,3.9612812,18.145604
-208,118.413376,-0.038443564,1.2380599,-28.162052,4.128495,3.3600002,-4.6386832,10.25102,3.229618,2.7782898,408.3,32.709396,2827.6,8031.8,0.56933736,-1.4346428,298.66496,4.368821,20.551968
-186,118.893908,1.4031341,0.27700818,-31.522052,6.368495,-1.26,-4.619348,10.256405,3.1099444,3.4041748,408.3,32.700072,2827.6,8031.8,0.3264346,-1.4138108,297.8166,4.832254,22.969738
-164,120.33548,-2.441073,2.6796374,-26.902054,8.608495,-7.14,-4.61759,10.271212,2.9083884,3.985199,408.3,32.692964,2827.6,8031.8,0.3102587,-1.6303377,297.126,5.3506576,25.419822
-142,118.413376,-1.960547,1.71858576,-22.982054,10.708495,-13.72,-4.5683736,10.356014,2.6973846,4.6084596,408.3,32.7081,2827.6,8031.8,0.115049008,-1.8097588,296.457,5.923743,27.82742
-119,120.81601,-0.99949528,2.1991114,-17.802054,12.808495,-20.86,-4.5068524,10.412549,2.5430684,5.345276,408.3,32.70204,2827.6,8031.8,-0.28267424,-2.0433662,295.88884,6.5524536,30.28889
-97,117.932852,-2.9215986,3.1601634,-16.682052,22.3284944,-32.9,-4.447089,10.512158,2.2974222,6.1138,408.3,32.689544,2827.6,8031.8,-0.7506568,-2.5357656,295.31596,7.2363496,32.686672
-75,121.29652,-1.960547,0.757534,-17.802054,28.208494,-37.52,-4.317016,10.771951,1.6927544,6.993225,408.3,32.70627,2827.6,8031.8,-1.3863667,-3.0197766,294.54828,7.9763336,35.15983
-53,120.33548,-1.960547,0.757534,-18.222054,33.808496,-41.86,-4.2115516,10.930787,1.3085386,7.9439692,408.3,32.693344,2827.6,8031.8,-2.0056646,-3.545831,293.79602,8.773217,37.612312
-31,120.33548,-4.8437024,1.2380599,-17.662052,38.988496,-45.36,-4.086752,11.093662,0.8959789,9.047882,408.3,32.696364,2827.6,8031.8,-2.5570194,-4.2072516,292.98908,9.628124,40.06591
1071727,119.37442,-4.8437024,0.27700818,-17.382054,42.628496,-48.02,-3.9443748,11.269998,0.46452332,10.159729,408.3,32.699492,2827.6,8031.8,-3.1697868,-4.8769776,292.12652,10.540147,42.499048
14,122.25758,-3.4021246,-0.6840435,-17.522052,46.548496,-50.4,-3.7914512,11.422104,0.02361983,11.342865,408.3,32.696518,2827.6,8031.8,-3.8883856,-5.5478416,291.21082,11.50997,44.997208
36,126.10179,-6.2852792,-1.1645694,-24.522052,45.428492,-50.26,-3.6402852,11.575557,-0.50861364,12.800659,408.3,32.687668,2827.6,8031.8,-4.4524484,-6.0946664,290.2076,12.54228,47.5827
58,131.86809,-6.2852792,-1.6450952,-32.922056,43.328496,-50.26,-3.37838168,11.869,-1.5100944,14.760254,408.3,32.687912,2827.6,8031.8,-5.109045,-6.606814,288.87752,13.645589,50.300164
81,132.82914,-7.246331,-1.1645694,-48.042052,39.968496,-48.58,-3.2078808,11.952457,-2.0486266,16.659088,408.3,32.685364,2827.6,8031.8,-5.7384252,-7.0048322,287.19544,14.819779,53.04223
103,129.46547,-8.207383,-1.6450952,-67.36205,32.828496,-41.02,-3.116478,11.988801,-2.650145,18.423248,408.3,32.69229,2827.6,8031.8,-6.207678,-7.1667747,285.13,16.061468,55.711884
125,130.42652,-12.05159,-3.0866728,-98.16205,12.948495,-17.36,-3.0514414,11.949764,-3.169781,20.10025,408.3,32.705016,2827.6,8031.8,-6.1344776,-6.77452836,282.31522,17.367964,58.404556
147,127.062832,-9.168435,-3.0866728,-103.48205,2.308495,-7,-3.0110136,11.854194,-3.6169832,22.065094,408.3,32.677384,2827.6,8031.8,-5.9127592,-6.201457,279.6665,18.74183,61.025124
169,124.17969,-6.76580564,-4.0477248,-108.52205,-8.191505,8.26,-3.0303486,11.669782,-4.0326924,23.69983,408.3,32.696518,2827.6,8031.8,-5.4052076,-5.3803152,276.8094,20.17606,63.582516
192,121.777052,-5.3242284,-0.6840435,-110.62205,-19.111506,24.92,-3.2834634,11.186542,-4.50194,24.587188,408.3,32.689928,2827.6,8031.8,-4.5623992,-4.4970604,273.8825,21.65811,66.083852
214,118.893908,-2.9215986,1.2380599,-108.80205,-29.051506,40.6,-3.427598,10.879637,-4.5901204,25.728088,408.3,32.69388,2827.6,8031.8,-3.4633332,-3.5619616,271.07512,23.189506,68.51938
236,119.85495,-1.960547,1.2380599,-87.24205,-39.271504,58.52,-3.62622332,10.566002,-4.508238,27.389252,408.3,32.695694,2827.6,8031.8,-1.937324,-2.4871744,268.68456,24.776316,70.97659
258,115.53021,0.92260816,3.640689,-69.74205,-38.991504,61.46,-3.7896936,10.2577508,-4.4578496,29.388428,408.3,32.693056,2827.6,8031.8,-0.63090784,-1.71066684,266.87048,26.421668,73.33928
281,114.56917,4.286289,4.601741,-50.002052,-35.211504,60.760004,-3.937344,9.981806,-4.2657412,31.590972,408.3,32.697432,2827.6,8031.8,0.53062284,-1.0993935,265.43158,28.126334,75.682848
303,114.56917,5.727866,6.5238444,-32.082056,-29.051506,53.48,-4.0603856,9.7637416,-4.1618136,34.242492,408.3,32.68364,2827.6,8031.8,1.390533,-0.755073,264.4309,29.895566,78.03036
325,113.127592,8.611022,6.5238444,-18.502052,-20.371506,27.72,-4.151788,9.602213,-3.9917512,36.938904,408.3,32.695268,2827.6,8031.8,1.5204363,-0.6145957,263.75894,31.728828,80.34969
347,110.72496,8.130496,7.0043692,2.6379476,3.428495,13.3,-4.195732,9.495873,-4.0232444,39.408172,408.3,32.684876,2827.6,8031.8,1.3292239,-1.0404166,263.5639,33.621204,82.618224
369,107.8418,8.130496,3.640689,13.557947,14.488495,-0.14,-4.16585,9.563177,-4.142918,41.515656,408.3,32.69008,2827.6,8031.8,0.8848618,-1.4953174,263.61108,35.56559,84.82342
392,106.40022,3.8057636,2.6796374,20.697946,22.468494,-12.74,-4.093783,9.649325,-4.281488,43.483156,408.3,32.679444,2827.6,8031.8,0.3380178,-2.0948334,263.8051,37.55826,86.99646
414,103.997608,4.286289,0.757534,23.077948,24.008496,-23.1,-3.99359168,9.78124,-4.432655,45.384644,408.3,32.696272,2827.6,8031.8,-0.380537536,-2.5825716,264.0237,39.596696,89.11549
436,100.63391,-0.038443564,1.71858576,22.797946,21.488494,-33.18,-3.91097784,9.919887,-4.568075,45.384644,408.3,32.696272,2827.6,8031.8,-1.084914,-3.0330002,264.2282,41.65229,91.15059
458,102.556016,-0.038443564,-1.6450952,28.537946,19.388494,-32.48,-3.8318792,10.070647,-4.709794,47.492128,408.3,32.698488,2827.6,8031.8,-1.74661968,-3.284726,264.56534,43.753672,93.22842
481,96.7897,-4.8437024,-3.5671988,41.55795,14.628495,-30.24,-3.698291,10.416588,-4.6720024,49.905944,408.3,32.697144,2827.6,8031.8,-2.0336118,-3.320929,265.18066,45.90354,95.17929
503,95.34813,-5.8047544,-2.1256212,51.497948,7.208495,-25.9,-3.65786268,10.524273,-4.4987904,52.491424,408.3,32.688446,2827.6,8031.8,-2.1536432,-3.2591982,266.06076,48.10189,97.09986
525,92.945496,-4.3631764,-4.5282508,51.077944,-0.9115051,-17.92,-3.63501216,10.641381,-4.3318768,54.69397,408.3,32.684204,2827.6,8031.8,-2.1497674,-2.9131016,266.92964,50.341792,98.966868
547,91.98445,-2.9215986,-1.6450952,49.817948,-11.551505,3.92,-3.6332546,10.684456,-4.073633,57.287384,408.3,32.69565,2827.6,8031.8,-1.72085808,-2.4644864,267.79376,52.627304,100.813896
569,90.06235,-4.3631764,-0.20351768,53.597948,-15.331505,8.12,-3.65786268,10.68984,-3.7429556,60.00226,408.3,32.698976,2827.6,8031.8,-1.138656,-2.0116832,268.78044,54.958812,102.619932
592,88.62077,-1.4800211,1.71858576,60.457948,-14.631505,11.76,-3.743992,10.712724,-3.4500696,62.783172,408.3,32.69699,2827.6,8031.8,-0.69173484,-1.72184684,269.85098,57.335816,104.395748
614,85.257096,-1.4800211,2.1991114,71.93795,-10.151505,17.22,-3.8301216,10.758491,-2.7855652,65.4162,408.3,32.689452,2827.6,8031.8,-0.14302426,-1.5526714,271.2279,59.754486,106.097752
636,84.776568,0.92260816,0.757534,79.637952,-3.8515052,18.34,-3.8582456,10.79618,-2.4832316,68.22882,408.3,32.707428,2827.6,8031.8,0.246376176,-1.4345503,272.78226,62.21583,107.79067
658,81.8934,1.4031341,-1.1645694,95.03795,6.368495,10.78,-3.8582456,10.880982,-2.193495,71.13385,408.3,32.68776,2827.6,8031.8,0.41104836,-1.4177758,274.68692,64.719768,109.42131
681,79.9713,-1.960547,-2.6061468,97.97795,6.088495,3.92,-3.8512144,10.942902,-1.91320616,74.30563,408.3,32.67859,2827.6,8031.8,0.64444476,-1.2892802,276.74496,67.26828,111.01202
703,78.049192,-1.960547,-1.6450952,103.29795,2.0284948,-3.22,-3.847699,11.027704,-1.5352889,77.321592,408.3,32.671708,2827.6,8031.8,0.68983496,-1.1505088,278.68848,69.85771,112.56193
725,74.68552,-1.4800211,-3.0866728,106.93795,-0.63150516,-2.66,-3.85648768,11.116545,-1.1132814,79.85425,408.3,32.696472,2827.6,8031.8,0.7129734,-0.8343033,280.8254,72.479484,114.03668
747,73.72447,-1.4800211,-0.6840435,108.89795,-2.311505,-1.4,-3.8723076,11.257883,-0.1905333,82.4001136,408.3,32.693144,2827.6,8031.8,0.7628665,-0.63779724,283.11572,75.132284,115.48961
769,70.360792,-0.038443564,-0.6840435,98.957952,-7.35150536,1.54,-3.90570432,11.325187,0.2220264,85.112368,408.3,32.67729,2827.6,8031.8,0.7331275,-0.35717676,285.14128,77.81693,116.86791
792,68.919208,1.4031341,0.27700818,105.67795,-3.1515052,-1.12,-3.889885,11.384415,0.694423,87.86688,408.3,32.6857,2827.6,8031.8,0.4786076,-0.28498408,287.50476,80.5324,118.214352
814,67.47763,0.4420823,-1.1645694,115.05795,-0.9115051,-3.78,-3.8600032,11.430181,1.151073,90.800968,408.3,32.66661,2827.6,8031.8,0.31685626,-0.14417426,289.72064,83.280072,119.529592
836,66.03606,-0.038443564,-0.20351768,122.19795,1.8884948,-6.3,-3.8389104,11.508253,1.5636327,93.71655,408.3,32.674544,2827.6,8031.8,0.15787545,-0.18364664,292.24722,86.05856,120.813416
858,63.152896,-0.5189694,0.27700818,129.61795,4.408495,-9.94,-3.8230904,11.587671,2.083269,96.55557,408.3,32.67906,2827.6,8031.8,0.006786363,-0.3362792,294.9013,88.865332,122.0333
881,59.78922,-2.9215986,-1.1645694,133.81794,7.488495,-11.06,-3.77211616,11.757277,3.1540346,99.59796,408.3,32.68608,2827.6,8031.8,0.19816954,-0.29030338,297.8476,91.701292,123.179376
903,58.34764,-4.3631764,-2.1256212,137.59794,6.788495,-10.92,-3.7615696,11.78689,3.69886536,102.505616,408.3,32.69162,2827.6,8031.8,0.5730629,-0.09179567,300.87344,94.56302,124.29362
925,58.828168,-4.3631764,-2.6061468,139.69795,6.088495,-5.88,-3.7545388,11.812465,4.294085,105.394808,408.3,32.685364,2827.6,8031.8,0.99535616,0.1743984,303.75068,97.44966,125.41854
947,54.98396,-2.9215986,-1.1645694,140.81794,4.268495,1.26,-3.73696132,11.761314,4.860961,108.310424,408.3,32.685564,2827.6,8031.8,1.3810253,0.27863502,306.69824,100.36042,126.45806
969,54.503432,-3.8826504,-1.6450952,143.19795,2.308495,6.58,-3.765085,11.7088176,5.522316,111.29996,408.3,32.680268,2827.6,8031.8,1.9969536,0.5258386,309.64682,103.294948,127.48715
992,54.022908,-0.5189694,-1.6450952,142.77796,4.268495,11.06,-3.7809048,11.669782,6.073446,114.34235,408.3,32.68373,2827.6,8031.8,1.96085668,0.7145994,312.61944,106.253392,128.50595
1014,54.022908,1.8836598,-1.1645694,139.83795,-0.35150512,9.94,-3.8600032,11.482677,7.28907968,117.63559,402.3,32.69301,2827.6,8031.8,1.3024688,0.90412252,315.7137,109.238852,129.52612
1036,53.061856,1.8836598,-0.20351768,138.71796,-2.4515052,6.44,-3.85473032,11.422104,7.890598,120.780976,402.3,32.685364,2827.6,8031.8,0.7224899,0.8197383,318.43128,112.24865,130.52554
1058,42.490288,0.4420823,-0.20351768,137.59794,-2.591505,-1.54,-3.84945668,11.321149,8.457474,123.96329,402.3,32.69339,2827.6,8031.8,0.36565068,0.7017996,321.1656,115.28019,131.29071
1081,24.710832,-0.5189694,-1.1645694,146.97795,0.7684949,-11.06,-3.8107864,11.249807,9.036947,127.1113,402.3,32.695556,2827.6,8031.8,0.3486024,1.1278174,324.0315,118.32579,131.66124
1103,0.6845393,-0.5189694,-3.0866728,148.93796,2.728495,-13.3,-3.7844204,11.181157,9.600674,130.23554,402.3,32.684068,2827.6,8031.8,0.212413884,2.5745952,327.25262,121.37476,131.49818
1125,-10.367556,-0.99949528,-3.5671988,145.71796,0.068494888,-12.88,-3.765085,11.089624,10.1644,133.1221,402.3,32.684068,2827.6,8031.8,0.15062612,4.060732,330.4285,124.41519,131.08884
1147,-18.536496,-0.99949528,-2.6061468,143.33795,-6.091505,-11.4800008,-3.733446,10.859446,11.357988,136.05618,402.3,32.681472,2827.6,8031.8,0.075591128,5.452811,333.14966,127.44319,130.49753
1169,-17.575444,-1.4800211,0.27700818,142.63796,-6.2315052,-6.58,-3.724657,10.68311,11.953209,138.52548,402.3,32.677002,2827.6,8031.8,0.62005348,6.311447,335.67256,130.45067,129.92518
1192,-15.653339,-0.99949528,-0.20351768,150.89795,-3.8515052,1.82,-3.7053218,10.518889,12.567324,140.95252,402.3,32.6808,2827.6,8031.8,1.081859,7.45702,338.4317,133.43796,129.39304
1214,-17.575444,-0.038443564,-0.6840435,156.49796,-2.031505,2.66,-3.6789556,10.298133,13.124752,143.33466,402.3,32.700456,2827.6,8031.8,0.979750032,8.838927,341.3406,136.40468,128.81556
1236,-17.575444,-0.038443564,0.27700818,166.15796,-0.9115051,0.98,-3.6842286,10.061224,13.628643,145.86731,402.3,32.671416,2827.6,8031.8,0.79697748,10.136815,344.4016,139.35269,128.23624
1258,-18.05597,-0.99949528,-0.20351768,168.95794,0.90849496,-1.6800001,-3.7000484,9.835084,14.176622,148.34717,402.3,32.666948,2827.6,8031.8,0.7477896,11.285653,347.3472,142.28137,127.64422
1281,-17.094918,-1.4800211,-0.20351768,170.63796,1.8884948,-5.32,-3.6842286,9.353189,15.162356,150.72925,402.3,32.67282,2827.6,8031.8,0.6491421,12.460461,350.53956,145.18966,127.071208
1303,-17.094918,-2.441073,0.27700818,171.05796,0.4884949,-7.42,-3.682471,9.100128,15.593812,153.00842,402.3,32.686464,2827.6,8031.8,0.67557348,13.461287,353.63336,148.07664,126.49547
1325,-17.094918,-3.4021246,0.27700818,173.99796,2.168495,-5.04,-3.6842286,8.822837,15.955982,155.35358,402.3,32.694152,2827.6,8031.8,0.79095784,14.342642,356.8364,150.94344,125.9174
1347,-16.614392,-3.8826504,0.27700818,172.87794,3.5684948,-1.4,-3.6789556,8.502472,16.277212,157.71722,402.3,32.68445,2827.6,8031.8,0.9927324,15.196071,0.17747974,153.79064,125.34784
1369,-16.614392,-2.441073,-0.6840435,166.57796,6.228495,2.66,-3.70356432,8.206335,16.56065,160.02539,402.3,32.680696,2827.6,8031.8,0.9539908,16.175276,3.0617448,156.61784,124.775952
1392,-16.614392,-0.038443564,-0.6840435,162.93796,9.028495,6.3,-3.73696132,7.8886624,16.777952,162.30982,402.3,32.686324,2827.6,8031.8,0.4169175,17.366644,6.12376,159.42494,124.20173
1414,-17.094918,1.8836598,-0.20351768,161.11795,8.608495,3.08,-3.7773892,7.30312,17.029898,164.72364,402.3,32.686232,2827.6,8031.8,-0.7775874,18.514554,9.184181,162.21386,123.61515
1436,-17.094918,-0.99949528,-2.1256212,159.57796,8.608495,-3.5,-3.7809048,7.02044436,17.127526,167.12164,402.3,32.683104,2827.6,8031.8,-1.6043642,19.608484,12.2183692,164.98448,123.02691
1458,-16.133866,-1.960547,-2.1256212,156.21796,5.6684948,-9.52,-3.7967244,6.7687288,17.231452,169.4826,402.2,32.681656,2827.6,8031.8,-2.511286,20.733502,15.319112,167.73671,122.45827
1481,-16.614392,-2.9215986,-0.20351768,156.21796,-0.21150508,-8.26,-3.77387384,6.4577864,17.319634,171.867376,402.2,32.685164,2827.6,8031.8,-3.148758,21.682884,17.992854,170.47124,121.87738
1503,-16.133866,-3.4021246,-0.20351768,157.33795,-4.2715052,-3.08,-3.76684268,6.1683808,17.420412,174.291736,402.2,32.6819,2827.6,8031.8,-3.7232268,22.697992,20.8178308,173.18882,121.30586
1525,-15.172813,-1.4800211,-2.6061468,164.05796,0.6284949,5.32,-3.76684268,5.8439764,17.486548,176.531316,402.2,32.674544,2827.6,8031.8,-4.696528,23.79315,24.048988,175.887452,120.75365
1547,-15.653339,-0.5189694,-0.6840435,163.21796,2.448495,7,-3.7844204,5.1749788,17.34168,178.715332,402.2,32.684648,2827.6,8031.8,-5.8765492,24.795046,27.299676,178.56668,120.18853
1569,-15.653339,0.92260816,-2.6061468,156.49796,1.6084949,6.16,-3.77211616,4.893649,17.259796,180.9364,402.2,32.690216,2827.6,8031.8,-7.455664,25.837208,30.7179,181.22712,119.621448
1592,-15.172813,1.4031341,-2.1256212,154.95794,0.068494888,3.64,-3.7545388,4.616358,17.105482,183.03332,402.2,32.68666,2827.6,8031.8,-9.170295,26.73842,33.93546,183.8674,119.062616
1614,-15.653339,0.92260816,-2.1256212,153.13796,-4.131505,-7.56,-3.7404766,4.333683,16.998406,185.26752,402.2,32.687044,2827.6,8031.8,-11.160706,27.6450316,37.1685,186.48964,118.49136
1636,-14.692288,-0.038443564,0.27700818,152.99796,-10.291505,-12.32,-3.73696132,4.080621,16.888178,187.36182,402.2,32.68315,2827.6,8031.8,-13.235228,28.485016,40.292976,189.09226,117.9392
1658,-15.172813,-1.4800211,-1.1645694,153.55796,-11.271505,-13.72,-3.73168768,3.8544804,16.74331,189.46136,402.2,32.664124,2827.6,8031.8,-15.226945,29.281928,43.476724,191.67562,117.37419
1681,-14.211762,-1.960547,0.757534,150.19795,-9.591505,-12.74,-3.7228992,3.40489232,16.349648,191.46582,402.2,32.6846,2827.6,8031.8,-17.229668,29.860216,46.63095,194.23876,116.82803
1703,-14.211762,-1.960547,1.71858576,147.39795,-7.491505,-9.38,-3.73168768,3.142408,16.06621,193.565368,402.2,32.687196,2827.6,8031.8,-18.990646,30.161906,49.356644,196.78344,116.279884
1725,-14.211762,-1.4800211,-0.20351768,145.57796,1.1884949,-2.52,-3.733446,2.9364586,15.754426,195.70984,402.2,32.68286,2827.6,8031.8,-20.818926,30.366634,52.258556,199.31054,115.73003
1747,-13.731236,-1.4800211,-1.6450952,145.85796,7.908495,-0.28,-3.7211416,2.702242,15.411152,197.9784,402.2,32.683776,2827.6,8031.8,-22.608724,30.39285,55.158572,201.82212,115.18976
1769,-14.692288,-0.99949528,-0.6840435,148.51794,7.068495,0.28,-3.7492652,2.4774478,14.900964,200.1651,402.2,32.669648,2827.6,8031.8,-24.528742,30.252258,58.08025,204.31708,114.626752
1792,-14.692288,-0.99949528,-0.6840435,145.99796,3.708495,1.4,-3.7475076,2.2634222,14.478955,202.3122,402.2,32.683684,2827.6,8031.8,-26.579296,30.062394,61.171084,206.79484,114.06227
1814,-13.731236,-0.99949528,0.757534,145.43796,-0.49150512,1.6800001,-3.743992,1.8447932,13.710525,204.4804,402.2,32.678056,2827.6,8031.8,-28.396194,29.76472,63.831656,209.256144,113.51783
1836,-13.731236,-0.5189694,-0.6840435,140.67795,-1.3315052,0.7,-3.7404766,1.6711498,13.222381,206.52448,402.2,32.674364,2827.6,8031.8,-30.372814,29.498288,66.6111,211.6997,112.9716
1858,-13.731236,-0.99949528,-2.6061468,137.59794,-1.8915052,0.7,-3.72993032,1.5176976,12.809821,208.61084,402.2,32.683196,2827.6,8031.8,-32.181268,29.27491,69.258968,214.1263,112.42385
1881,-13.2507108,-0.5189694,-3.0866728,136.33795,-1.0515051,0.7,-3.7000484,1.342708,12.271289,210.8266,402.2,32.667052,2827.6,8031.8,-34.048256,28.958014,71.9115,216.53808,111.8859
1903,-14.211762,-1.4800211,-0.20351768,134.65796,-4.8315052,-2.1,-3.7211416,1.1838714,11.890223,212.97894,402.2,32.673736,2827.6,8031.8,-35.92588,28.439234,74.452936,218.93422,111.3255
1925,-12.7701848,-1.4800211,0.27700818,131.01794,-9.171505,-4.76,-3.7105952,1.0977226,11.468215,214.957032,402.2,32.66594,2827.6,8031.8,-37.757668,27.894812,76.83279,221.3126,110.79535
1947,-12.7701848,-0.038443564,-1.6450952,128.77796,-8.751505,0,-3.7123528,0.8594677,10.617901,216.99054,402.2,32.668824,2827.6,8031.8,-39.64265,27.400618,79.268072,223.67454,110.263732
1969,-12.7701848,0.4420823,1.2380599,125.137952,-8.191505,2.8,-3.701806,0.73293688,10.176997,219.02148,402.2,32.675844,2827.6,8031.8,-41.502304,26.535046,81.538768,226.02022,109.73069
1992,-12.7701848,0.4420823,-0.6840435,131.71796,-4.691505,1.96,-3.69125984,0.6400578,9.701451,220.91766,402.2,32.664978,2827.6,8031.8,-43.3731,25.57893,83.878176,228.34794,109.195732
2014,-12.7701848,-0.038443564,0.757534,135.07796,0.068494888,-1.96,-3.6719248,0.56198556,9.06844,223.13074,402.1,32.664596,2827.6,8031.8,-45.232616,24.196066,86.09921,230.66236,108.66031
2036,-12.289659,0.92260816,1.2380599,138.01794,2.308495,-5.32,-3.698291,0.4906437,8.473221,225.232976,402.1,32.672196,2827.6,8031.8,-47.0282,22.646684,88.06281,232.96218,108.13469
2058,-12.289659,-0.99949528,0.27700818,138.01794,4.968495,-12.18,-3.719384,0.45833792,7.8559556,227.2533,402.1,32.665556,2827.6,8031.8,-48.72615,20.996848,89.92695,235.24658,107.60789
2081,-11.809133,-1.4800211,-1.1645694,135.07796,6.228495,-13.16,-3.7967244,0.459684,6.596231,229.223452,402.1,32.66777,2827.6,8031.8,-50.23829,19.407888,91.63277,237.51516,107.09042
2103,-11.809133,-1.960547,-1.6450952,131.71796,4.128495,-10.08,-3.807271,0.46641436,6.0230564,231.23584,402.1,32.673584,2827.6,8031.8,-51.5210368,17.86287,93.21573,239.76884,106.57188
2125,-11.809133,-1.960547,-3.5671988,128.63796,0.068494888,-6.16,-3.8107864,0.47583688,5.5254656,233.147884,402,32.684876,2827.6,8031.8,-52.68268,16.4087,94.85928,242.0064,106.05187
2147,-11.809133,-1.4800211,-2.1256212,125.41795,-4.2715052,-1.54,-3.8037556,0.45295364,5.0499196,234.97802,402,32.687576,2827.6,8031.8,-53.67456,15.0109216,96.34335,244.22686,105.53012
2169,-10.848082,-0.99949528,-0.20351768,120.65795,-15.331505,6.7200002,-3.801998,0.404495,4.63736,236.908568,402,32.6783,2827.6,8031.8,-54.57469,13.511489,98.00204,246.432068,105.0285
2192,-10.848082,-0.5189694,0.757534,121.497952,-15.891504,7.7,-3.7773892,0.38161176,4.2059044,238.85492,402,32.68109,2827.6,8031.8,-55.451516,11.795455,99.66327,248.6227,104.525792
2214,-11.809133,-0.038443564,1.71858576,121.637952,-13.651505,7.56,-3.7545388,0.361420668,3.4343232,240.89374,402,32.680176,2827.6,8031.8,-56.270556,9.87939,101.25304,250.79994,104.00111
2236,-10.848082,-0.038443564,1.71858576,120.37795,-9.031506,6.44,-3.75981168,0.38161176,2.9493294,242.90882,402,32.6808,2827.6,8031.8,-57.0548,7.75246,102.780392,252.963668,103.49711
2258,-11.328608,-0.038443564,-0.6840435,114.777952,-3.0115052,3.78,-3.7562964,0.404495,2.4517384,244.88422,402,32.679596,2827.6,8031.8,-57.765312,6.0471264,103.99895,255.1136,102.98165
2281,-11.328608,-0.5189694,-0.20351768,103.43795,7.908495,1.82,-3.7141104,0.447569336,1.919505,246.75928,402,32.69113,2827.6,8031.8,-58.445876,4.218893,104.940056,257.24838,102.465032
2303,-10.367556,-0.5189694,-0.6840435,101.61795,6.508495,0.42000002,-3.7228992,0.5054505,1.4502575,248.5921,402,32.66873,2827.6,8031.8,-59.126656,2.4637954,105.88891,259.3679,101.96848
2325,-10.848082,-0.5189694,-0.6840435,102.59795,3.708495,-2.1,-3.7123528,0.5539091,0.9558158,250.54114,402,32.676756,2827.6,8031.8,-59.874344,0.63502764,106.94142,261.474,101.46056
